Konten,Judul video,Waktu publikasi video,Durasi,Penayangan tak dilewati,Rata-rata durasi tonton,Persentase penayangan rata-rata (%),Diviralkan,Poin hype,Subscriber yang diperoleh,Subscriber yang hilang,Suka,Tidak suka,Suka (vs. tidak suka) (%),Pembagian,Komentar ditambahkan,Pendapatan transaksi (IDR),Transaksi,YouTube Premium (IDR),Iklan Halaman Tonton (IDR),Estimasi pendapatan DoubleClick (IDR),Estimasi pendapatan AdSense (IDR),Pendapatan iklan YouTube (IDR),Tayangan iklan,CPM berbasis-pemutaran (IDR),CPM (IDR),Estimasi pemutaran yang dimonetisasi,RPM (IDR),Rubi,Klik produk,Tayangan produk,Total penjualan (IDR),Pesanan,Komisi yang disetujui (IDR),Komisi tertunda (IDR),Komisi yang dihapus (IDR),Penayangan YouTube Premium,Waktu tonton YouTube Premium (jam),Jam streaming,Set pengingat,Pesan chat,Reaksi,Perubahan jumlah subscriber per postingan,Penayangan klip komunitas,Waktu tonton dari klip komunitas (jam),Jumlah klik pada kartu,Kartu ditampilkan,Jumlah klik pada teaser kartu,Teaser kartu ditampilkan,Klik pada elemen layar akhir,Klik per elemen layar akhir yang ditampilkan (%),Elemen layar akhir yang ditampilkan,Penayangan,Waktu tonton (jam),Subscriber,Estimasi pendapatan (IDR),Tayangan,Rasio klik-tayang dari tayangan (%),avg_watch_seconds,durasi_detik,published_at,like_rate,comment_rate,share_rate,dislike_ratio,engagement_rate,watch_time_ratio,revenue_per_view,subscriber_net,subscriber_net_per_view,ctr,impression_to_view_rate,upload_hour,upload_day,upload_day_name,upload_month,upload_year,video_age_days,duration_bucket,title_length,title_words,sensational_count,has_symbol,caps_ratio,topic_cluster,topic_score,entity_count,avg_watch_minutes,perf_score,performance_class
4x6_4SQ1I2E,MALAYSIA DITUDING LANGGAR ETIKA DIPLOMATIK USAI PERMALUKAN PRABOWO DI KTT ASEAN 2025,"Nov 8, 2025",510.0,16207.0,0:03:38,42.89,0.0,0.0,9.0,1.0,206.0,4.0,98.1,12.0,163.0,0.0,0.0,954.181,57201.058,0.0,57201.058,104001.838,14223.0,8346.187,7312.229,12461.0,3588.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,6.6787,0.175,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16207.0,984.7383,8.0,58155.239,84865.0,16.81,218.0,510.0,2025-11-08,0.012710557166656382,0.01005738261245141,0.0007404208058246437,0.01904761904761905,0.02350836058493244,0.42745098039215684,3.588279076942062,8.0,0.0004936138705497624,0.1681,0.19097389972308962,0,5,Saturday,11,2025,159,panjang (7-15 mnt),84,12,1,0,1.0,diplomasi,3,6,3.6333333333333333,58885.433333333334,sedang
AoWm5_RIpl0,"BANGGAKAN BANTUAN JIRAN! OKNUM ACEH TOLAK BANTUAN INDONESIA, SOMBONG SEKALI!?","Dec 25, 2025",101.0,16145.0,0:01:20,79.33,0.0,0.0,11.0,0.0,327.0,19.0,94.51,13.0,172.0,0.0,0.0,57.699,0.0,0.0,0.0,,,,,,300.094,0.0,5.0,8628.0,0.0,0.0,0.0,0.0,0.0,117.0,4.0524,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29309.0,361.3343,11.0,4845.103,9869.0,8.19,80.0,101.0,2025-12-25,0.011156982496843973,0.005868504554914873,0.0004435497628714729,0.05491329479768786,0.01746903681463032,0.7920792079207921,0.16531109897983554,11.0,0.00037531133781432325,0.0819,2.9698044381396294,0,3,Thursday,12,2025,112,pendek (1-3 mnt),77,10,0,0,1.0,malaysia,1,1,1.3333333333333333,39078.666666666664,sedang
_UtA5qkLNr8,"BANGGA‼ 33 HOTEL & RESOR INDONESIA RAIH PENGHARGAAN DUNIA, MALAYSIA TAK SATUPUN MASUK DAFTAR‼","Oct 22, 2025",483.0,16076.0,0:03:18,40.91,6.0,540.0,19.0,8.0,376.0,1.0,99.73,33.0,75.0,0.0,0.0,1906.693,51168.268,0.0,51168.268,102260.778,11269.0,11277.104,9074.521,9068.0,3301.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,14.0266,0.1898,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16076.0,884.4721,11.0,53074.961,110650.0,11.37,198.0,483.0,2025-10-22,0.02338890271211744,0.0046653396367255535,0.0020527494401592437,0.002652519893899204,0.030106991789002238,0.40993788819875776,3.3015029236128393,11.0,0.0006842498133864145,0.1137,0.14528694080433802,0,2,Wednesday,10,2025,176,panjang (7-15 mnt),93,14,0,1,1.0,malaysia,1,2,3.3,53050.799999999996,sedang
8-Mpennddss,"KAPOK! POLITISI MALAYSIA SOK PALING DERMAWAN BANTU ACEH, DIBUNGKAM KERAS ABANG MELAYU RIAU","Dec 21, 2025",112.0,16050.0,0:01:28,78.75,0.0,0.0,9.0,0.0,330.0,29.0,91.92,19.0,50.0,0.0,0.0,53.209,0.0,0.0,0.0,,,,,,297.344,0.0,6.0,6159.0,0.0,0.0,0.0,0.0,0.0,96.0,1.2324,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27208.0,394.5254,9.0,4772.393,14598.0,6.7,88.0,112.0,2025-12-21,0.012128785651279035,0.0018376947956483386,0.0006983240223463687,0.0807799442896936,0.014664804469273743,0.7857142857142857,0.17540403557777123,9.0,0.00033078506321670097,0.067,1.8638169612275655,0,6,Sunday,12,2025,116,pendek (1-3 mnt),90,13,0,0,1.0,malaysia,2,3,1.4666666666666666,39905.066666666666,sedang
sLY9_M4bCbM,"PRABOWO MURKA‼ MALAYSIA & GAM DINILAI SUDAH LEWATI BATAS, INDONESIA SIAP BERTINDAK","Dec 14, 2025",540.0,15896.0,0:03:45,41.83,0.0,0.0,9.0,5.0,267.0,17.0,94.01,12.0,398.0,0.0,0.0,472.501,55784.181,0.0,55784.181,101425.737,14975.0,7810.391,6773.004,12986.0,3539.044,0.0,2.0,176.0,0.0,0.0,0.0,0.0,0.0,93.0,4.5762,0.1833,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2.14,6557.0,15896.0,997.3934,4.0,56256.683,63183.0,21.8,225.0,540.0,2025-12-14,0.01679667840966281,0.025037745344740816,0.000754906894816306,0.05985915492957746,0.04258933064921993,0.4166666666666667,3.539046489682939,4.0,0.0002516356316054353,0.218,0.2515866609689315,0,6,Sunday,12,2025,123,panjang (7-15 mnt),82,12,0,1,1.0,malaysia,1,3,3.75,59610.0,sedang
WogKFWRAoYg,"PENTAGON PANIK‼ INDONESIA MUNCUL SEBAGAI KEKUATAN SUPER BARU DUNIA, MALAYSIA MALAH IRI","Sep 21, 2025",600.0,15882.0,0:03:29,35.0,0.0,0.0,19.0,12.0,236.0,5.0,97.93,6.0,69.0,0.0,0.0,576.884,66206.645,0.0,66206.645,120375.734,12978.0,10712.444,9275.369,11237.0,4204.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4.7112,0.2009,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15882.0,926.3437,7.0,66783.529,88175.0,13.15,209.0,600.0,2025-09-21,0.014859589472358645,0.004344540989799773,0.00037778617302606723,0.02074688796680498,0.019581916635184486,0.34833333333333333,4.204982307014229,7.0,0.00044075053519707845,0.1315,0.18011908137227106,0,6,Sunday,9,2025,207,panjang (7-15 mnt),86,12,1,1,1.0,malaysia,1,1,3.4833333333333334,55322.3,sedang
vsf-qfyMbWI,BIKIN TAMBAH IRI JIRAN! RI TANCAP GAS BANGUN KERETA CEPAT JAKARTA–SURABAYA TANPA BANTUAN CHINA!,"Jun 29, 2025",555.0,15825.0,0:03:22,36.52,0.0,0.0,39.0,5.0,151.0,3.0,98.05,24.0,39.0,0.0,0.0,1622.79,61713.424,0.0,61713.424,112206.423,12921.0,10352.101,8684.036,10839.0,4002.289,0.0,15.0,278.0,0.0,0.0,0.0,0.0,0.0,221.0,10.328,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.6,4194.0,15825.0,890.8878,34.0,63336.214,78405.0,16.44,202.0,555.0,2025-06-29,0.009541864139020537,0.0024644549763033177,0.0015165876777251184,0.01948051948051948,0.013522906793048973,0.36396396396396397,4.002288404423381,34.0,0.0021484992101105846,0.16440000000000002,0.20183661756265545,0,6,Sunday,6,2025,291,panjang (7-15 mnt),95,14,0,0,1.0,malaysia,1,3,3.3666666666666667,53277.5,sedang
CVB28fc82GQ,"MALAYSIA HEBOH INDONESIA RESMI EKSPOR BERAS KE PAPUA NUGINI, AMRAN CUEK JIRAN NYINYIR","Dec 6, 2025",615.0,15762.0,0:04:28,43.65,4.0,320.0,13.0,2.0,235.0,4.0,98.33,17.0,83.0,0.0,0.0,1329.944,88113.377,0.0,88113.377,160206.056,17351.0,10910.989,9233.246,14683.0,5674.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,10.9872,0.2039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.52,5036.0,15762.0,1175.3319,11.0,89443.321,112550.0,12.19,268.0,615.0,2025-12-06,0.014909275472655754,0.005265829209491181,0.0010785433320644588,0.016736401673640166,0.021253648014211396,0.43577235772357725,5.67461749777947,11.0,0.0006978809795711204,0.1219,0.14004442470013329,0,5,Saturday,12,2025,131,panjang (7-15 mnt),85,13,1,0,1.0,malaysia,2,4,4.466666666666667,70403.6,sedang
4Fxb2-JGtZM,PRABOWO TURUN GUNUNG‼️PERANG REDA‼️DUNIA PUJI LANGKAH INDONESIA PENENGAH KONFLIK THAILAND-KAMBOJA‼️,"Jul 29, 2025",554.0,15708.0,0:03:51,41.83,0.0,0.0,15.0,2.0,211.0,6.0,97.24,4.0,17.0,0.0,0.0,281.344,39398.883,0.0,39398.883,71634.069,11171.0,7326.045,6412.503,9778.0,2526.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.7276,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15708.0,1011.0417,13.0,39680.227,111103.0,12.86,231.0,554.0,2025-07-29,0.013432645785586962,0.0010822510822510823,0.00025464731347084286,0.027649769585253458,0.014769544181308887,0.41696750902527074,2.5261158008658007,13.0,0.0008276037687802393,0.1286,0.1413823209094264,0,1,Tuesday,7,2025,261,panjang (7-15 mnt),99,10,1,1,1.0,diplomasi,1,1,3.85,60475.8,sedang
cnbGA-JZ5WY,"MALAYSIA GELENG KEPALA AKUI INSINYUR KSOT PT PAL INDONESIA TERLALU CANGGIH, BIKIN MALAYSIA TAKJUB","Nov 12, 2025",570.0,15572.0,0:03:56,41.45,0.0,0.0,14.0,7.0,294.0,9.0,97.03,8.0,78.0,0.0,0.0,856.137,59200.616,0.0,59200.616,107637.442,13371.0,9379.352,8050.067,11476.0,3856.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,6.3413,0.1915,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15572.0,1021.9753,7.0,60056.753,97948.0,14.0,236.0,570.0,2025-11-12,0.018880041099409196,0.005008990495761623,0.0005137426149499101,0.0297029702970297,0.02440277421012073,0.41403508771929826,3.856714166452607,7.0,0.0004495247880811713,0.14,0.1589823171478744,0,2,Wednesday,11,2025,155,panjang (7-15 mnt),97,14,0,0,1.0,malaysia,1,1,3.933333333333333,61249.86666666666,sedang
F7CXyiO342E,"PBB GEGER‼ 142 NEGARA DUKUNG PALESTINA, ADA TETANGGA INDONESIA IKUT BLOK AS & ISRAEL TOLAK RESOLUS","Sep 15, 2025",689.0,15546.0,0:03:25,29.79,0.0,0.0,26.0,4.0,155.0,0.0,100.0,24.0,60.0,0.0,0.0,784.524,44175.91,0.0,44175.91,80320.195,10210.0,9293.092,7866.816,8643.0,2892.099,0.0,16.0,235.0,0.0,0.0,0.0,0.0,0.0,137.0,6.6407,0.2245,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15546.0,886.4365,22.0,44960.434,132907.0,9.0,205.0,689.0,2025-09-15,0.009970410394956901,0.0038595137012736396,0.0015438054805094559,0.0,0.015373729576739997,0.29753265602322204,2.8920901839701534,22.0,0.0014151550238003345,0.09,0.11696900840437298,0,0,Monday,9,2025,213,panjang (7-15 mnt),98,16,1,1,1.0,israel_palestina,2,4,3.4166666666666665,53115.5,sedang
jB79tST_nic,INDONESIA SIAP GUNCANG ASIA‼ KAPAL SELAM BUATAN DALAM NEGERI BIKIN VIETNAM & MALAYSIA KETAR-KETIR‼,"Oct 11, 2025",571.0,15441.0,0:04:06,43.14,0.0,0.0,22.0,3.0,288.0,5.0,98.29,8.0,38.0,0.0,0.0,804.483,48872.099,0.0,48872.099,88858.429,11751.0,8897.41,7561.776,9987.0,3217.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5.2584,0.1996,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15441.0,1056.5755,19.0,49676.581,142204.0,9.5,246.0,571.0,2025-10-11,0.01865164173304838,0.002460980506443883,0.0005181011592513439,0.017064846416382253,0.021630723398743605,0.4308231173380035,3.21718677546791,19.0,0.0012304902532219416,0.095,0.10858344350369892,0,5,Saturday,10,2025,187,panjang (7-15 mnt),98,14,0,1,1.0,malaysia,1,2,4.1,63308.09999999999,sedang
0SakLiNOQvE,"JIRAN KEGEERAN! MALAYSIA MAKSA BANGUN JEMBATAN DUMAI-MELAKA, RI TEGAS TOLAK MENTAH-MENTAH!","Dec 21, 2025",613.0,15304.0,0:04:18,42.12,0.0,0.0,8.0,1.0,237.0,10.0,95.95,13.0,395.0,0.0,0.0,846.146,58384.632,0.0,58384.632,106153.719,14904.0,8348.7,7122.499,12715.0,3870.272,0.0,19.0,379.0,0.0,0.0,0.0,0.0,0.0,93.0,6.558,0.2033,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.63,6706.0,15304.0,1097.5542,7.0,59230.778,107397.0,12.26,258.0,613.0,2025-12-21,0.015486147412441191,0.025810245687401985,0.0008494511238891793,0.04048582995951417,0.04214584422373236,0.42088091353996737,3.8702808416100365,7.0,0.0004573967590172504,0.1226,0.1424993249345885,0,6,Sunday,12,2025,116,panjang (7-15 mnt),90,11,0,0,1.0,malaysia,2,3,4.3,65807.2,sedang
t_DGcbGRyQo,KENAPA PRABOWO⁉ BUKAN PM ANWAR YANG DI UNDANG XI JINPING DI BARISAN DEPAN PODIUM KEHORMATAN⁉,"Sep 5, 2025",600.0,15253.0,0:03:32,35.34,0.0,0.0,24.0,5.0,247.0,5.0,98.02,8.0,110.0,0.0,0.0,591.918,52426.153,0.0,52426.153,95320.025,12835.0,8392.325,7426.57,11358.0,3475.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.9737,0.2079,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15253.0,898.507,19.0,53018.07,89426.0,12.97,212.0,600.0,2025-09-05,0.016193535697895497,0.0072116960597915164,0.0005244869861666557,0.01984126984126984,0.02392971874385367,0.35333333333333333,3.475910968334098,19.0,0.0012456565921458074,0.1297,0.1705656073177823,0,4,Friday,9,2025,223,panjang (7-15 mnt),92,15,0,1,1.0,diplomasi,1,2,3.533333333333333,53893.933333333334,sedang
d4YBEI4qWSY,"DIHINA NEGARA IQ RENDAH, INDONESIA TAMPAR MALAYSIA DENGAN FREGAT CANGGIH, JIRAN AUTO DIAM","Dec 10, 2025",533.0,15144.0,0:04:10,46.91,0.0,0.0,3.0,3.0,242.0,4.0,98.37,10.0,116.0,0.0,0.0,797.189,77480.142,0.0,77480.142,140873.181,16404.0,10307.542,8587.734,13667.0,5168.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.0456,0.177,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,3.05,6160.0,15144.0,1051.7921,0.0,78277.331,83258.0,15.96,250.0,533.0,2025-12-10,0.015979926043317487,0.007659799260433175,0.0006603275224511358,0.016260162601626018,0.024300052826201797,0.46904315196998125,5.168867604331749,0.0,0.0,0.15960000000000002,0.1818924307574047,0,2,Wednesday,12,2025,127,panjang (7-15 mnt),89,13,0,0,1.0,malaysia,2,2,4.166666666666667,63100.00000000001,sedang
hTFMEKOZLNo,"KOCAK BANGET‼️MALAYSIA NGAKU SERUMPUN SAMA TIMOR LESTE, NETIZEN INDO: “YA SUDAH SANA GABUNG‼️”","Oct 29, 2025",634.0,15099.0,0:04:28,42.29,0.0,0.0,15.0,1.0,237.0,3.0,98.75,12.0,246.0,0.0,0.0,1445.385,64331.568,0.0,64331.568,116966.625,15315.0,9262.482,7637.39,12628.0,4356.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.117,0.2093,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15099.0,1124.5272,14.0,65776.954,116265.0,11.41,268.0,634.0,2025-10-29,0.015696403735346712,0.01629246969998013,0.0007947546195112259,0.0125,0.03278362805483807,0.4227129337539432,4.356378170739784,14.0,0.0009272137227630969,0.11410000000000001,0.12986711392078443,0,2,Wednesday,10,2025,169,panjang (7-15 mnt),94,13,0,1,1.0,malaysia,1,1,4.466666666666667,67442.2,sedang
q7Cun8zwjaI,"SINGAPURA MENJERIT‼ INVESTOR RAMAI KABUR, RIBUAN CRAZY RICH HENGKANG DARI SINGAPURA","Sep 17, 2025",540.0,15087.0,0:03:31,39.12,0.0,0.0,20.0,5.0,212.0,3.0,98.6,85.0,36.0,0.0,0.0,3255.03,78097.978,0.0,78097.978,141996.311,12822.0,13585.564,11074.428,10452.0,5392.273,0.0,7.0,304.0,0.0,0.0,0.0,0.0,0.0,348.0,20.7597,0.1912,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15087.0,885.3032,15.0,81353.008,97510.0,12.88,211.0,540.0,2025-09-17,0.01405183270365215,0.0023861602704314975,0.005633989527407702,0.013953488372093023,0.02207198250149135,0.3907407407407407,5.392258765824883,15.0,0.000994233446013124,0.1288,0.1547225925546098,0,2,Wednesday,9,2025,211,panjang (7-15 mnt),83,11,0,1,1.0,lainnya,0,0,3.5166666666666666,53055.95,sedang
0YLarnDfs-0,"JIRAN KEGEERAN! MALAYSIA MAKSA BANGUN JEMBATAN DUMAI-MELAKA, RI TEGAS TOLAK MENTAH-MENTAH!","Dec 22, 2025",112.0,15078.0,0:01:29,80.15,0.0,0.0,7.0,0.0,421.0,29.0,93.56,17.0,151.0,0.0,0.0,63.266,0.0,0.0,0.0,,,,,,305.319,0.0,8.0,7922.0,0.0,0.0,0.0,0.0,0.0,133.0,1.7421,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25061.0,377.3977,7.0,4603.547,28230.0,10.09,89.0,112.0,2025-12-22,0.016799010414588405,0.006025298272215793,0.0006783448385938311,0.06444444444444444,0.02350265352539803,0.7946428571428571,0.18369366745141852,7.0,0.000279318462950401,0.1009,0.887743535246192,0,0,Monday,12,2025,115,pendek (1-3 mnt),90,11,0,0,1.0,malaysia,2,3,1.4833333333333334,37173.816666666666,sedang
W02a5u37yts,"MALAYSIA KETAR-KETIR, AS–AUSTRALIA–INDIA PASANG BADAN DI LAUT INDONESIA, KAPAL ILEGAL AUTO MINGGAT","Dec 18, 2025",600.0,15033.0,0:03:53,38.9,0.0,0.0,7.0,2.0,202.0,8.0,96.19,8.0,56.0,0.0,0.0,482.072,58040.009,0.0,58040.009,109932.998,14392.0,8899.296,7638.48,12353.0,3892.9,0.0,10.0,218.0,0.0,0.0,0.0,0.0,0.0,78.0,4.4836,0.1999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.53,457.0,15033.0,974.6949,5.0,58522.081,94710.0,13.46,233.0,600.0,2025-12-18,0.013437105035588372,0.0037251380296680634,0.0005321625756668663,0.0380952380952381,0.0176944056409233,0.3883333333333333,3.8929076697931215,5.0,0.0003326016097917914,0.1346,0.1587266392144441,0,3,Thursday,12,2025,119,panjang (7-15 mnt),98,12,0,0,1.0,malaysia,1,2,3.8833333333333333,58378.15,sedang
ImM3mcbJsxY,"SENJATA MAKAN TUAN, NIAT PAMER TUMPUAN DUNIA, PM MALAYSIA MALAH BIKIN RAKYATNYA MALU BESAR","Nov 29, 2025",600.0,14927.0,0:04:07,41.17,0.0,0.0,6.0,3.0,277.0,5.0,98.23,4.0,80.0,0.0,0.0,1053.059,76818.816,0.0,76818.816,139670.454,15994.0,10375.164,8732.678,13462.0,5216.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,7.6241,0.1998,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14927.0,1024.2895,3.0,77871.875,52057.0,25.06,247.0,600.0,2025-11-29,0.018556977289475446,0.005359415823675219,0.00026797079118376095,0.01773049645390071,0.024184363904334427,0.4116666666666667,5.216846988678234,3.0,0.00020097809338782074,0.2506,0.2867433774516395,0,5,Saturday,11,2025,138,panjang (7-15 mnt),90,14,1,0,1.0,malaysia,1,1,4.116666666666666,61449.48333333333,sedang
HQiHiQAiCEM,LATIHAN KOPASSUS VS PASKAL MALAYSIA BIKIN NETIZEN KAGET‼ 1 REGU KOPASSUS HANCURKAN 1 KOMPI PASKAL⁉,"Jul 18, 2025",660.0,14924.0,0:03:51,35.08,0.0,0.0,15.0,2.0,120.0,6.0,95.24,8.0,16.0,0.0,0.0,971.45,34563.445,0.0,34563.445,62843.047,9517.0,7679.708,6603.241,8183.0,2381.071,0.0,14.0,559.0,0.0,0.0,4168.51,0.0,0.0,113.0,7.4881,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.58,2404.0,14924.0,959.6791,13.0,35534.895,92823.0,13.74,231.0,660.0,2025-07-18,0.008040739748056821,0.0010720986330742428,0.0005360493165371214,0.047619047619047616,0.009648887697668185,0.35,2.3810570222460465,13.0,0.0008710801393728223,0.1374,0.1607791172446484,0,4,Friday,7,2025,272,panjang (7-15 mnt),98,15,2,1,1.0,malaysia,1,2,3.85,57457.4,sedang
N8av2j_q-p0,"MALAYSIA DEG-DEGAN! KRI BALAPUTRADEWA-322 SIAGA DI SELAT MALAKA, TAK ADA YANG BERANI COBA-COBA!","Dec 19, 2025",510.0,14770.0,0:03:30,41.32,0.0,0.0,8.0,3.0,301.0,8.0,97.41,4.0,87.0,0.0,1.0,503.599,49535.154,0.0,49535.154,90098.189,12234.0,8390.593,7364.573,10738.0,3420.899,0.0,4.0,213.0,36144.165,1.0,0.0,487.93,0.0,82.0,4.2254,0.175,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14770.0,864.5998,5.0,50526.683,82123.0,14.54,210.0,510.0,2025-12-19,0.02037914691943128,0.0058903182125930945,0.00027081922816519973,0.025889967637540454,0.026540284360189573,0.4117647058823529,3.4208993229519296,5.0,0.00033852403520649965,0.1454,0.17985217296007208,0,4,Friday,12,2025,118,panjang (7-15 mnt),95,13,1,0,1.0,malaysia,1,1,3.5,51695.0,sedang
B4EyEfxWh6E,PM MALAYSIA DIPERMALUKAN! RI SIAP RAUP 30 TRILIUN SAAT THAILAND HANCUR AKIBAT PERANG!,"Dec 24, 2025",600.0,14714.0,0:04:04,40.83,0.0,0.0,5.0,1.0,187.0,4.0,97.91,7.0,46.0,0.0,0.0,477.934,55878.635,0.0,55878.635,101597.645,13090.0,9106.18,7761.47,11157.0,3830.138,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,66.0,5.0509,0.1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.06,4078.0,14714.0,1001.2902,4.0,56356.569,95039.0,13.58,244.0,600.0,2025-12-24,0.012708984640478456,0.003126274296588283,0.0004757373929590866,0.020942408376963352,0.016310996330025827,0.4066666666666667,3.830132458882697,4.0,0.0002718499388337638,0.1358,0.15482065257420638,0,2,Wednesday,12,2025,113,panjang (7-15 mnt),85,13,3,0,1.0,malaysia,1,1,4.066666666666666,59836.93333333333,sedang
8g3EO5gef3A,"DEBAT SENGIT DR CONNIE  RAHAKUNDINI BAKRIE VS PANGLIMA OPM, BAGAIMANA NASIB WEST PAPUA?","Dec 23, 2024",1323.0,14407.0,0:05:38,25.61,0.0,0.0,27.0,4.0,43.0,2.0,95.56,10.0,36.0,0.0,0.0,1020.368,68056.505,0.0,68056.505,123739.668,16548.0,9684.564,7477.621,12777.0,4794.693,0.0,8.0,234.0,0.0,0.0,0.0,0.0,0.0,78.0,8.1124,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14407.0,1355.9857,23.0,69076.873,95100.0,13.46,338.0,1323.0,2024-12-23,0.0029846602346081767,0.0024987853126952177,0.0006941070313042271,0.044444444444444446,0.006177552578607621,0.25547996976568405,4.794674324980913,23.0,0.0015964461719997223,0.1346,0.1514931650893796,0,0,Monday,12,2024,479,sangat panjang (>15 mnt),87,13,0,0,1.0,amerika_barat,1,1,5.633333333333334,81159.43333333333,sedang
ugfzYS0vfls,"GILA‼️ MAHATHIR NGAMUK, SINGAPURA DISEBUT MUSUH DALAM SELIMUT YG HANCURKAN JATI DIRI BANGSA MELAYU‼️","May 1, 2025",650.0,14397.0,0:03:20,30.78,0.0,0.0,48.0,0.0,74.0,21.0,77.89,91.0,86.0,0.0,0.0,13555.446,421618.492,0.0,421618.492,766578.682,19076.0,50376.466,40185.504,15217.0,30226.699,0.0,4.0,260.0,0.0,0.0,0.0,0.0,0.0,683.0,44.7642,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.55,3297.0,14397.0,800.2367,48.0,435173.938,69441.0,17.12,200.0,650.0,2025-05-01,0.00513995971382927,0.005973466694450233,0.006320761269708967,0.22105263157894736,0.01743418767798847,0.3076923076923077,30.22670959227617,48.0,0.003334027922483851,0.17120000000000002,0.2073270834233378,0,3,Thursday,5,2025,350,panjang (7-15 mnt),100,14,3,1,1.0,malaysia,1,1,3.3333333333333335,47990.0,sedang
EFri4Q2F3J4,"JIRAN TERCENGANG‼ MALAYSIA CAPEK BIKIN ACARA KTT ASEAN 2025, EH TRUMP MALAH PUJI PRABOWO","Oct 27, 2025",540.0,14289.0,0:03:45,41.78,0.0,0.0,11.0,2.0,228.0,4.0,98.28,10.0,80.0,0.0,0.0,533.203,56454.573,0.0,56454.573,102644.645,12193.0,9986.831,8418.326,10278.0,3988.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,4.4923,0.1896,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14289.0,895.4402,9.0,56987.776,104817.0,11.88,225.0,540.0,2025-10-27,0.015956330044089858,0.00559871229617188,0.000699839037021485,0.017241379310344827,0.022254881377283226,0.4166666666666667,3.98822702778361,9.0,0.0006298551333193366,0.1188,0.13632330633389622,0,0,Monday,10,2025,171,panjang (7-15 mnt),88,14,0,1,1.0,malaysia,2,5,3.75,53583.75,sedang
